image,count
frames/seq_001866.jpg,32
frames/seq_001867.jpg,27
frames/seq_001868.jpg,29
frames/seq_001869.jpg,30
frames/seq_001870.jpg,35
frames/seq_001871.jpg,40
frames/seq_001872.jpg,41
frames/seq_001873.jpg,44
frames/seq_001874.jpg,42
frames/seq_001875.jpg,36
frames/seq_001876.jpg,37
frames/seq_001877.jpg,35
frames/seq_001878.jpg,40
frames/seq_001879.jpg,40
frames/seq_001880.jpg,42
frames/seq_001881.jpg,45
frames/seq_001882.jpg,42
frames/seq_001883.jpg,39
frames/seq_001884.jpg,33
frames/seq_001885.jpg,35
frames/seq_001886.jpg,35
frames/seq_001887.jpg,39
frames/seq_001888.jpg,33
frames/seq_001889.jpg,33
frames/seq_001890.jpg,35
frames/seq_001891.jpg,31
frames/seq_001892.jpg,30
frames/seq_001893.jpg,26
frames/seq_001894.jpg,26
frames/seq_001895.jpg,26
frames/seq_001896.jpg,28
frames/seq_001897.jpg,27
frames/seq_001898.jpg,27
frames/seq_001899.jpg,27
frames/seq_001900.jpg,26
frames/seq_001901.jpg,30
frames/seq_001902.jpg,31
frames/seq_001903.jpg,30
frames/seq_001904.jpg,30
frames/seq_001905.jpg,33
frames/seq_001906.jpg,35
frames/seq_001907.jpg,32
frames/seq_001908.jpg,26
frames/seq_001909.jpg,30
frames/seq_001910.jpg,28
frames/seq_001911.jpg,29
frames/seq_001912.jpg,28
frames/seq_001913.jpg,27
frames/seq_001914.jpg,26
frames/seq_001915.jpg,29
frames/seq_001916.jpg,30
frames/seq_001917.jpg,30
frames/seq_001918.jpg,27
frames/seq_001919.jpg,30
frames/seq_001920.jpg,32
frames/seq_001921.jpg,33
frames/seq_001922.jpg,28
frames/seq_001923.jpg,29
frames/seq_001924.jpg,30
frames/seq_001925.jpg,29
frames/seq_001926.jpg,35
frames/seq_001927.jpg,34
frames/seq_001928.jpg,33
frames/seq_001929.jpg,31
frames/seq_001930.jpg,35
frames/seq_001931.jpg,28
frames/seq_001932.jpg,29
frames/seq_001933.jpg,26
frames/seq_001934.jpg,25
frames/seq_001935.jpg,28
frames/seq_001936.jpg,31
frames/seq_001937.jpg,29
frames/seq_001938.jpg,29
frames/seq_001939.jpg,30
frames/seq_001940.jpg,30
frames/seq_001941.jpg,30
frames/seq_001942.jpg,28
frames/seq_001943.jpg,29
frames/seq_001944.jpg,26
frames/seq_001945.jpg,25
frames/seq_001946.jpg,25
frames/seq_001947.jpg,25
frames/seq_001948.jpg,24
frames/seq_001949.jpg,24
frames/seq_001950.jpg,27
frames/seq_001951.jpg,30
frames/seq_001952.jpg,32
frames/seq_001953.jpg,29
frames/seq_001954.jpg,27
frames/seq_001955.jpg,28
frames/seq_001956.jpg,32
frames/seq_001957.jpg,33
frames/seq_001958.jpg,32
frames/seq_001959.jpg,28
frames/seq_001960.jpg,27
frames/seq_001961.jpg,26
frames/seq_001962.jpg,28
frames/seq_001963.jpg,26
frames/seq_001964.jpg,28
frames/seq_001965.jpg,29
frames/seq_001966.jpg,30
frames/seq_001967.jpg,30
frames/seq_001968.jpg,28
frames/seq_001969.jpg,29
frames/seq_001970.jpg,29
frames/seq_001971.jpg,25
frames/seq_001972.jpg,30
frames/seq_001973.jpg,29
frames/seq_001974.jpg,28
frames/seq_001975.jpg,28
frames/seq_001976.jpg,27
frames/seq_001977.jpg,27
frames/seq_001978.jpg,30
frames/seq_001979.jpg,30
frames/seq_001980.jpg,30
frames/seq_001981.jpg,30
frames/seq_001982.jpg,29
frames/seq_001983.jpg,34
frames/seq_001984.jpg,33
frames/seq_001985.jpg,35
frames/seq_001986.jpg,36
frames/seq_001987.jpg,31
frames/seq_001988.jpg,26
frames/seq_001989.jpg,26
frames/seq_001990.jpg,26
frames/seq_001991.jpg,28
frames/seq_001992.jpg,28
frames/seq_001993.jpg,28
frames/seq_001994.jpg,28
frames/seq_001995.jpg,29
frames/seq_001996.jpg,27
frames/seq_001997.jpg,27
frames/seq_001998.jpg,25
frames/seq_001999.jpg,26
frames/seq_002000.jpg,26
